"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
100,Explosão Mental,1,0,"Dispara projéteis em forma de foguete que soltam energia espiritual no impacto. Os projéteis são lentos\, mas o efeito explosivo os torna úteis em supressão.",0,1,104,1,108,1,207,3,10,100
101,Impacto Ilusório,1,1,"Ataca com a onda da insanidade diretamente à frente. Como é muito parecido com um assim chamado ataque laser\, possui alta capacidade de penetração.",0,1,105,1,109,1,0,0,10,120
102,Campo Ultravermelho,1,2,"Manipula as ondas ao seu redor\, fazendo com que o inimigo não consiga saber onde ela está. Sua especialidade é se esconder da visão usando manipulação de ondas.",0,1,106,1,110,1,211,3,10,110
103,Aspecto da Descrença,1,4,"Projeta uma ilusão em um comprimento de onda diferente. A ilusão ataca diferentemente dependendo do seu comando. Como a ilusão se move de forma semelhante\, possui um efeito enganador.",0,1,107,1,111,1,0,0,10,140
104,Dobramento Mental,1,0,"Dispara projéteis em uma distância abrangente. Eles são rápidos e fáceis de acertar\, mas há inconsistências em seu poder.",1,1,202,3,0,0,0,0,10,101
105,Limpeza de Visão,1,1,"Marca uma área em seu campo de visão que se expande conforme você segura o botão. Se o inimigo estivar na área quando você soltar\, eles serão momentaneamente capturados por um olhar de loucura.",1,1,204,4,0,0,0,0,10,121
106,Campo Ultravioleta,1,2,"Cria um campo com o comprimento de onda que faz o inimigo enlouquecer. O inimigo verá ilusões\, e será atacado por estas alucinações.",1,1,210,3,0,0,0,0,10,111
107,Olho da Disordem,1,4,Envia várias imagens de clone ao redor. Os clones então se reagrupam no local onde se separaram enquanto causam dano ao inimigo. A verdadeira Reisen é invencível antes de os clones se juntarem.,1,1,0,0,0,0,0,0,10,141
108,Chuva Mental,1,0,"Dispara um projétil para o céu\, que explode e chove. O foguete em si não irá causar dano\, mas a explosão pode ser atrasada ao segurar o botão. Pode ser utilizada em combinação com disparos normais.",1,1,208,2,0,0,0,0,10,102
109,Visão Ondulada,1,1,"Dispara um raio dos olhos em formato de anel, O raio se expande com o tempo\, então desviá-lo à distância é difícil.",1,1,200,2,0,0,0,0,10,122
110,Quebra do Subsentido,1,2,"Uma onda dos olhos que causa dano à curto alcance. Útil como um ataque ou defesa simples\, e fácil de utilizar em combate direto.",1,1,206,2,0,0,0,0,10,112
111,Precisão Espectral,1,4,O inimigo vê várias ilusões enquando Reisen corre. O ponto de reaparição pode ser escolhido com as teclas direcionais antes de correr.,0,1,0,0,0,0,0,0,10,142
200,"Olhar Sedutor \"Visão de Corola\"",2,1,"Dispara anéis que se tornam enormes com a distância. Barato\, mas de largo alcance. Fácil de utilizar sem preocupações como fintas e afins.",0,2,203,3,0,0,0,0,10,200
202,"Bomba Ilusória \"Mina Estelar Mental\"",2,3,"Uma carta de feitiço de tocaia que dispara explosões em todas as direções. Os projéteis explodem após um momento\, fechando todas as direções de uma só vez.",0,3,0,0,0,0,0,0,10,220
203,"Fascinação \"Visão de Coroa\"",2,3,Um feitiço que solta anéis que crescem conforme se distanciam em alta velocidade.,1,3,0,0,0,0,0,0,10,221
204,"Olhos Vermelhos \"Impacto Lunático\"",2,4,"Envia fortes ondas ESP para os céus neste ataque de alcance abrangente. Isso era originalmente utilizado para se comunicar com coelhos da lua\, mas esta função provavelmente nunca será utilizada novamente.",1,4,0,0,0,0,0,0,10,230
205,Olhos Vermelhos Lunáticos,2,5,"Libera redemoinhos de luz em um comprimento de onda que força o oponente a ir à loucura. Possui poder e alcance extensivos\, com tempo de preparação para compensar.",1,5,0,0,0,0,0,0,10,240
206,"Coração Fraco \"Desmotivação\"",2,1,"Atinge o inimigo com ondas lunáticas de um alcance curto\, causando a perda de uma das cardas do seu oponente. Em adição\, o oponente é confundido e não pode utilizar ataques especiais por um curto período.",0,2,207,3,0,0,0,0,10,201
207,"Desolação \"Descartador\"",2,3,"Dispara projéteis que afetam a mente. Se acertarem\, duas cartas serão destruídas e o oponente cai em confusão\, incapaz de utilizar cartas. Uma grande habilidade de suporte em batalhas.",1,3,0,0,0,0,0,0,10,222
208,"Cortina de Fumaça Venenosa \"Orbe de Gás\"",2,2,"Uma droga que reage com ar e vira gás. Como o gás é mais pesado do que ar\, ele fica no chão e suga a vida de seus oponentes. Reisen já tomou o antídoto de antemão.",1,2,209,4,0,0,0,0,10,210
209,"Elixir da Vida \"Elixir do Grande Patriota\"",2,3,"Toma uma dose do aprimorador da Marca Eirin. Ataque e defesa aumentam com cada dose. Algo acontece se você tomar muito\, mas ninguém disse isso a Reisen.",1,4,0,0,0,0,0,0,10,223
210,"Miopia \"Onda-X\"",2,3,"Uma onda que deixa o inimigo insano. Ela verá alucinações da Reisen\, e sofrerá dano dessas alucinações.",1,3,0,0,0,0,0,0,10,224
211,"Hipermetropia \"Lua Infravermelha\"",2,2,"Libera ondas de loucura\, levando o inimigo ao completo caos mental\, incapaz de saber onde Reisen está. Reisen não entra muito em contato com outras pessoas\, então ela parece usar esta habilidade na vida real frequentemente.",1,3,205,5,0,0,0,0,10,211
