100,"Tocha da Insanidade -Agressão-","Atira chamas de fogo da sua tocha. A luz aumenta com o tempo, e qualquer um atigido por ela é levado a loucura e inevitavelmente toma a ofensiva."
101,"Impacto da Lua","Arremessa uma Lua em direção ao solo. É um ataque denso, e no ponto de impacto é impossível esquivar."
102,"Faixas do Inferno","Cria um bombardeio de feixes vermelhos que sobem. Como este é um ataque poderoso, ele leva bastante tempo para ser usado."
103,"Lantejoulas Estrela","Chama um bombardeio de estrelas. O ataque fica bonito se combinado com as faixas."
104,"Tocha da Insanidade -Confusão-","Atira chamas de fogo da sua tocha. A luz aumenta com o tempo, e qualquer um atigido por ela é levado a loucura e inevitavelmente fazendo um certo ataque."
105,"Circo Lunar","Salta sobre um pequeno globo lunar e avança. É possível executar o truque por mais tempo ao segurar o botão."
106,"Faixa Celular","Cria uma bombardeio de feixes vermelhos espaçados de baixo do estádio. Como este é um ataque poderoso, ele leva bastante tempo para ser usado."
107,"Formação Estelar","Atira ondas de estrelas. É um ataque simples com formação bem uniformizada."
108,"Tocha da Insanidade -Distorção-","Atira um círculo mágico que armazena a chama da sua tocha. O botão pode ser segurado para adiar o ataque. Depois de atirado, a luz aumenta com o tempo e qualquer um atigido por ela é levado a loucura"
109,"Lua Cadente","Lança uma Lua de danmaku. É um ataque simples e rápido que consegue atravessar projéteis."
110,"Célula de Dyson","Preenche uma área com feixes vermelhos. Apesar do nome, ele não parece capaz de absorver energia."
111,"Estrela do Circo","Salta e avança, fazendo uma acrobacia. Mas se ela não pode voar, qual o sentido?"
200,"\"Falso Lançamento\"","Lança uma Lua de danmaku com alta densidade. Barato e forte, contudo requer um ângulo específico. A lua irá permanecer no local por um tempo, e pode obstruir o oponente."
202,"\"Teoria da conspiração de Apollo\"","Cria três luas de danmaku que orbitam no centro do estádio. Claro, eles são falsos, mas por serem danmaku não é recomendado tocá-los."
203,"Tocha \"Quasar Infernal\"","Cria um forte vento em direção ao fogo da tocha. É uma técnica fraca que não oferece muito perigo, contudo é um ataque traiçoeiro que consome espírito quando esquivado."
204,"\"Aterrissagem Lunar\"","Cria uma Lua gigante que é arremessado ao solo. É um ataque poderoso que pode alterar o terreno. No ponto de impacto a pressão é mantida, e a densidade do ataque impede a esquiva."
205,"Tocha \"Blazar Infernal\"","Cria um forte vento na tocha em direção ao oponente. Aqueles q são atigidos por ela é levado a loucura e inevitavelmente fazendo um certo ataque. É possível escolher qual ataque ativar durante este estado."
206,"Sinal do Palhaço \"Circo Lunar\"","Salta sobre um globo lunar e avança. É um truque de circo, mas por alguma razão ele não parece agradar os oponentes. Este ataque tem invulnerabilidade e é útil como contra-ataque."
207,"Inferno \"Abismo Estrelado\"","Atira uma sequência de projéteis estrelados. Ele tem uma formação rígida que é fácil de desviar."
208,"\"Bem-vindo ao Inferno\"","Engloba o estádio em chamas. Ficar perto do solo irá consumir a vida do oponente, portanto é sensato que eles fiquem acima."
209,"\"Soro do Super Soldado\"","Toma uma dose de elixir supremo da fada infernal. Ataque e defesa aumentam a cada dose. Overdose irá ter efeitos diferente, então use com cautela. Hã? Capitão? Escudo? Do que você está falando?"
210,"Ciência Aeroespacial \"Quadrado de Dyson\"","Engloba uma grande área ao redor do oponente com feixes vermelhos. Apesar do nome, ele não absorve energia, mas é um tanto capaz de bloquear projéteis."
211,"Inferno \"Abismo Repartido\"","Cria um borbardeio de feixes vermelhos que vão para cima apartir do chão do estádio. É um ataque em larga escala que cobre uma grande área."
