"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
0,"Talismã de Ataque Espiritual",0,1,"Instantaneamente preenche o espaço ao redor de si com uma barreira mágica. Uma carta defensiva que manda os inimigos para longe. Tem um longo periodo de invencibilidade.",0,5,0,0,0,0,0,0,0,1000
1,"Poção Mágica",0,1,"Um droga que restaura o poder mágico, extraído de cogumelos da Floresta da Magia. Faz com que o poder espiritual regenere rapidamente e restaura o máximo potencial espiritual.",0,5,0,0,0,0,0,0,1,1001
2,"Cronômetro",0,1,"Um estranho relógio de bolso que para o tempo. É impossível atacar durante o uso. Uma carta para se posicionar.",1,5,0,0,0,0,0,0,2,1002
3,"Hakurouken",0,1,"Uma espada forgada por youkais que corta sem hesitar. Interrompe a atual ação com um dash. Uma carta excelente para cobrir grandes distâncias rapidamente.",1,5,0,0,0,0,0,0,5,1003
4,"Marionete Sacrificial",0,1,"O dano tomado pelo portador irá ser parcialmente transferido para esta marionete. Os efeitos são pequenos porém permanentes. Múltiplos usos aumentam o efeito.",1,5,0,0,0,0,0,0,3,1004
5,"Grimório",0,1,"Um precioso livro repleto de poder mágico. Permanentemente aumenta a velocidade em que os orbe de espírito regeneram. Múltiplos usos aumentam o efeito.",1,5,0,0,0,0,0,0,4,1005
6,"Guarda-sol Sob Medida",0,1,"Um guarda-sol branco que bloqueia a luz do sol, ele também age como um escudo que repele danmaku. Forma uma barreira defensiva que protege contra projéteis. Na verdade também um outro efeito mas ... ?",0,5,0,0,0,0,0,0,6,1006
7,"Tocha das Almas",0,1,"Uma ferramenta do reino dos morto que invoca espíritos. Materializa espíritos que perseguem o inimigo. Um bom tiro com aproximação lenta, eles não desaparecem mesmo se o usuário for atingido.",1,5,0,0,0,0,0,0,7,1007
8,"Leque Dobrável para Canhotos",0,1,"Um misterioso leque dobrável que dá a você o poder do youkai das margens. Faz um ataque que penetra por todas as defesas. Se defendido, ele quebra a guarda do inimigo, caso contrário, não causa nenhum dano.",1,5,0,0,0,0,0,0,8,1008
9,"Cabaça da Ibuki",0,1,"O tesouro do Oni, do qual jorra uma infinita quantidade de sake. Faz com que o poder das cartas aumente, comprando duas cartas adicionais. Um item útil para chamar a atenção.",1,5,0,0,0,0,0,0,9,1009
10,"Leque do Tengu",0,1,"Um leque do Tengu que pode manipular o vento. Com isto o vento fará seu corpo mais leve e ágil. A velocidade é permanentemente aumentada a cada uso. Múltiplos usos aumentam o efeito.",1,5,0,0,0,0,0,0,11,1010
11,"Droga de Quebrar Encanto",0,1,"Um forte veneno que inflige dano na alma. Destroy a carta do oponente se acertar.",0,5,0,0,0,0,0,0,10,1011
12,"Moeda Poupada",0,0,"Moedas que contém o poder de manipular a distância do Shinigami. Libera algum espaço. O efeito é minimo, mas a carta pode ser usada qualquer número de vezes.",1,5,0,0,0,0,0,0,12,1012
13,"Manto divino do Peixe-Dragão",0,1,"Manto divino de um Peixe-Dragão que repele vento e eletricidade. Cria um golpe invencível que interrompe ataques. Use isto quando a defesa se tornar difícil.",1,5,0,0,0,0,0,0,13,1013
14,"Espada da Percepção Escarlate",0,1,"A arma de uma donzela celestial capaz de manipular o clima. Invoca a lei dos climas e encerra o atual.",1,5,0,0,0,0,0,0,14,1014
15,"Amuleto para Recuperar a Saúde",0,1,"Um amuleto do templo Moriya que cura feridas. Cura o corpo em uma quantidade fixa.",1,5,0,0,0,0,0,0,15,1015
16,"Sapo Congelado",0,1,"Um sapo injetado com um potent frio. Congela o chão ao redor, qualquer um que pise nele irá perder seu posicionamento vantagoso e irá escorregar e cair.",0,5,0,0,0,0,0,0,16,1016
17,"Estrela do Dragão",0,1,"Um efeito estrelado para chapéus que dá o poder do (assim chamado) Dragão. Faz com que seu Ki aumente. Por uma pequena quantidade de tempo, você não será interrompido caso leve um golpe.",1,5,0,0,0,0,0,0,17,1017
18,"Bastão de Controle",0,1,"Bastão de controle que regula a energia da fusão nuclear. Uma espada de dois gumes que permanentemente aumenta seu ataque mas baixa sua defesa. Planeje o use da energia nuclear cuidadosamente.",1,5,0,0,0,0,0,0,18,1018
19,"Três Gotas do Paraíso",0,1,"No primeiro dia de cada mês, somente três gotas desta (assim chamada) misteriosa água irá cair. No primeiro e segundo uso nada irá acontecer, mas e no terceiro?",1,5,0,0,0,0,0,0,19,1019
20,"Grande Terremoto do Bagre",0,1,"O grande Bagre vai criar um terremoto na vizinhança. O terremoto é uma calamidade que acerta tudo, então é aconselhavel tomar cuidado.",1,0,0,0,0,0,0,0,21,1020
