#spellcard number,spellcard name,type,consumption,description,appearance stage,rarity,,,,,,,,sort
100,<key csv.yukari.100.name>,1,0,<key csv.yukari.100.description>,0,1,104,1,108,1,204,2,8,100
101,<key csv.yukari.101.name>,1,2,<key csv.yukari.101.description>,0,1,105,1,109,1,0,0,8,110
102,<key csv.yukari.102.name>,1,1,<key csv.yukari.102.description>,0,1,106,1,110,1,0,0,8,120
103,<key csv.yukari.103.name>,1,3,<key csv.yukari.103.description>,0,1,107,1,111,1,0,0,8,130
104,<key csv.yukari.104.name>,1,0,<key csv.yukari.104.description>,1,1,206,3,0,0,0,0,8,101
105,<key csv.yukari.105.name>,1,2,<key csv.yukari.105.description>,1,1,0,0,0,0,0,0,8,111
106,<key csv.yukari.106.name>,1,1,<key csv.yukari.106.description>,1,1,202,2,0,0,0,0,8,121
107,<key csv.yukari.107.name>,1,3,<key csv.yukari.107.description>,1,1,0,0,0,0,0,0,8,131
108,<key csv.yukari.108.name>,1,0,<key csv.yukari.108.description>,1,1,207,2,0,0,0,0,8,102
109,<key csv.yukari.109.name>,1,2,<key csv.yukari.109.description>,0,1,200,2,0,0,0,0,8,112
110,<key csv.yukari.110.name>,1,1,<key csv.yukari.110.description>,0,1,208,3,0,0,0,0,8,122
111,<key csv.yukari.111.name>,1,3,<key csv.yukari.111.description>,0,1,215,5,0,0,0,0,8,132
200,<key csv.yukari.200.name>,2,3,<key csv.yukari.200.description>,0,2,203,5,0,0,0,0,8,220
201,<key csv.yukari.201.name>,2,3,<key csv.yukari.201.description>,0,4,0,0,0,0,0,0,8,221
202,<key csv.yukari.202.name>,2,1,<key csv.yukari.202.description>,1,2,205,4,0,0,0,0,8,200
203,<key csv.yukari.203.name>,2,4,<key csv.yukari.203.description>,0,5,0,0,0,0,0,0,8,230
204,<key csv.yukari.204.name>,2,1,<key csv.yukari.204.description>,1,2,201,4,0,0,0,0,8,201
205,<key csv.yukari.205.name>,2,3,<key csv.yukari.205.description>,1,4,0,0,0,0,0,0,8,222
206,<key csv.yukari.206.name>,2,3,<key csv.yukari.206.description>,1,3,0,0,0,0,0,0,8,223
207,<key csv.yukari.207.name>,2,2,<key csv.yukari.207.description>,1,2,0,0,0,0,0,0,8,210
208,<key csv.yukari.208.name>,2,4,<key csv.yukari.208.description>,1,3,0,0,0,0,0,0,8,231
215,<key csv.yukari.215.name>,2,5,<key csv.yukari.215.description>,1,5,0,0,0,0,0,0,8,240
