#spellcard number,spellcard name,type,consumption,description,appearance stage,rarity,,,,,,,,sort
100,<key csv.sanae.100.name>,1,0,<key csv.sanae.100.description>,0,1,104,1,108,1,0,0,15,100
101,<key csv.sanae.101.name>,1,4,<key csv.sanae.101.description>,0,1,105,1,109,1,203,3,15,140
102,<key csv.sanae.102.name>,1,2,<key csv.sanae.102.description>,0,1,106,1,110,1,0,0,15,110
103,<key csv.sanae.103.name>,1,1,<key csv.sanae.103.description>,0,1,107,1,111,1,0,0,15,120
104,<key csv.sanae.104.name>,1,0,<key csv.sanae.104.description>,1,1,204,3,0,0,0,0,15,101
105,<key csv.sanae.105.name>,1,4,<key csv.sanae.105.description>,1,1,200,2,0,0,0,0,15,141
106,<key csv.sanae.106.name>,1,2,<key csv.sanae.106.description>,1,1,0,0,0,0,0,0,15,111
107,<key csv.sanae.107.name>,1,1,<key csv.sanae.107.description>,1,1,0,0,0,0,0,0,15,121
108,<key csv.sanae.108.name>,1,0,<key csv.sanae.108.description>,1,1,206,2,0,0,0,0,15,102
109,<key csv.sanae.109.name>,1,4,<key csv.sanae.109.description>,1,1,201,2,0,0,0,0,15,142
110,<key csv.sanae.110.name>,1,2,<key csv.sanae.110.description>,1,1,0,0,0,0,0,0,15,112
111,<key csv.sanae.111.name>,1,1,<key csv.sanae.111.description>,1,1,0,0,0,0,0,0,15,122
200,<key csv.sanae.200.name>,2,2,<key csv.sanae.200.description>,0,2,210,5,0,0,0,0,15,210
201,<key csv.sanae.201.name>,2,2,<key csv.sanae.201.description>,0,2,202,4,0,0,0,0,15,211
202,<key csv.sanae.202.name>,2,4,<key csv.sanae.202.description>,0,4,0,0,0,0,0,0,15,230
203,<key csv.sanae.203.name>,2,2,<key csv.sanae.203.description>,1,3,0,0,0,0,0,0,15,212
204,<key csv.sanae.204.name>,2,3,<key csv.sanae.204.description>,0,3,205,5,0,0,0,0,15,220
205,<key csv.sanae.205.name>,2,5,<key csv.sanae.205.description>,1,5,0,0,0,0,0,0,15,240
206,<key csv.sanae.206.name>,2,3,<key csv.sanae.206.description>,1,2,207,4,0,0,0,0,15,221
207,<key csv.sanae.207.name>,2,4,<key csv.sanae.207.description>,1,4,0,0,0,0,0,0,15,231
210,<key csv.sanae.210.name>,2,5,<key csv.sanae.210.description>,0,5,0,0,0,0,0,0,15,241
