100,博丽护符,1,0,扔出带有跟踪性能的符纸。蓄力可增加符纸数量，升级可强化其擦弹耐性(初始0级耐性极低)。小心近身存在攻击盲区。可在空中使用。,0,1,104,1,108,1,0,0,0,100
101,警醒阵,1,1,投出符纸生成小型弹幕结界，既可阻挡弹幕掩护自己也可限制和伤害对手。升级可增加持续时间和最大<br>Hit数，但要小心其擦弹耐性较低。可在空中使用。,0,1,105,1,109,1,0,0,0,120
102,亚空穴,1,3,通过结界扭曲空间来进行移动。B版可锁定对手从空中出现向下猛蹴，C版则是从前方一段距离出现进行滑铲并擦弹。发动较慢容易被对手反应躲避。可在空中使用。,0,1,106,1,110,1,0,0,0,130
103,升天脚,1,2,判定非常强力的升龙技。B版四级带体术无敌；C版初始就带擦弹且可被取消。不管是反制和连段还是压制都有一定发挥。,0,1,107,1,111,1,214,3,0,110
104,妖怪破坏者,1,0,扔出数张直线前进的符纸。极快的发动速度和高粘性使其拥有强大的连段和压制能力，弹幕飞行速度也非常快，但是相杀能力较弱。可在空中使用。,1,1,209,3,0,0,0,0,0,101
105,紧缚阵,1,1,在对手身边生成结界以限制其行动，被擦不消失，相杀强度也很高，防御削2灵，一旦取消招数结界就会消失。B版左右生成结界，C版上下，四级全方位。可在空中使用。,1,1,207,3,0,0,0,0,0,121
106,封魔亚空穴,1,3,使用亚空穴移动至空中，扔出高速但相杀能力较弱的封魔针。B版向前跳，C版向后跳。出现后可在空中继续自由行动，比较灵活。可在空中使用。,1,1,208,2,0,0,0,0,0,131
107,抄地升天脚,1,2,滑铲攻击，再次点按可派生踢技。四级解锁第三段派生。启动速度很快所以连段和压制效果不错，但小心被防御的话有较大硬直。,1,1,0,0,0,0,0,0,0,111
108,扩散护符,1,0,先扔出普通尺寸护符，后分裂为很多小型护符。覆盖范围很大但是威力和相杀强度降低，对手防御时会产生较长Hitstop。升级可增加分裂数量。可蓄力和在空中使用。,1,1,200,2,0,0,0,0,0,102
109,常置阵,1,1,设置地雷般的结界陷阱。B版在自己脚下设置，C版将结界推向前方。即使自己被命中也不会消失。升级可增加结界持续时间。可以很好地限制对手的近身攻势。,1,1,204,2,0,0,0,0,0,122
110,刹那亚空穴,1,3,以符纸制成分身进行当身，成功后分身变成很多符纸进行反击。B版当身体术，C版当身弹幕，都是6F启动持续20F。四级时反击弹幕速度和伤害得到大幅提升。使用风险很高。,1,1,219,5,0,0,0,0,0,132
111,祈雨之仪,1,2,向前跳跃后向下展开体术攻击。B版移动距离较近，C版较远。可抓DD和打逆，与「梦想妙珠」有很好的配合。可在空中使用。,0,1,0,0,0,0,0,0,0,112
200,灵符「梦想妙珠」,2,2,连射出带有追踪性能的灵力弹。可在空中使用，启动速度较快，破绽小，连段和压制都有不错的发挥，性价比很高。,0,2,201,4,0,0,0,0,0,210
201,神灵「梦想封印」,2,5,发射大量高速追尾弹将对手封杀。可在空中使用，启动速度很快，强化的追踪能力使其更难被闪避，无论是擦弹还是防御都可瞬间摧毁对手的灵力槽。,0,4,0,0,0,0,0,0,0,240
204,梦符「封魔阵」,2,2,以自己为中心生成一道小型结界，可在场上持续一段时间。发动时完全无敌，但是发生速度较慢，伤害不算高。,1,2,206,4,0,0,0,0,0,211
206,神技「八方鬼缚阵」,2,4,以自己为中心生成大范围的结界。发动时全程完全无敌，但是发生速度较慢。防御可削2灵，用途很广。,1,4,0,0,0,0,0,0,0,230
207,结界「扩散结界」,2,3,连续生成波纹般向外扩散的结界。可在空中使用，磨耗属性弹幕，可瞬间耗尽尝试擦弹的对手的灵力。,1,3,0,0,0,0,0,0,0,220
208,珠符「明珠暗投」,2,1,发射三颗会弹跳的阴阳玉，可覆盖一定范围。攻击速度不快但是破绽很小，被打不消失。阴阳玉持续时间不长但是作为一卡已经非常值得了。可在空中使用。,0,2,0,0,0,0,0,0,0,200
209,宝符「阴阳宝玉」,2,2,在手前放出橙色阴阳玉。可用于连段和压制磨灵破防，破绽较小所以也可用于取消硬直。,1,3,210,4,0,0,0,0,0,212
210,宝具「阴阳鬼神玉」,2,4,在手前释放凝聚着大量灵力的阴阳玉。威力非常高，发动速度较快，被打不消失。对手一旦陷入其中，灵梦就能获得巨大的优势进行追击。,1,4,0,0,0,0,0,0,0,232
214,神技「天霸风神脚」,2,3,连续使出升天脚进行攻击。启动时完全无敌，后续擦弹。伤害不高但是发动速度极快，所以也可用于4A后接连段补伤害。,1,3,0,0,0,0,0,0,0,221
219,「梦想天生」,2,5,发动后装备七个阴阳玉，持续15秒，使用体术攻击命中对手七次后，会释放超高伤害的全屏攻击。启动时有一段无敌时间。板边可通过2B和2C破防实现连段。,1,5,0,0,0,0,0,0,0,241
