100,"“抛”锚","向前抛出船锚。当它被拉回来时也可以攻击，这使得它成为一个令人棘手的招数。"
101,"“旋”锚","让船锚旋转起来。它看起来就像一个漩涡，可别去触碰它。"
102,"锚“定”","向特定角度发射船锚。无论是否击中对手，它都会锁定位置并将她的身体拉过去，。"
103,"诅咒航线","创造一片不适合飞行的区域。在里面抬升高度是很困难的。"
104,"泡泡炸弹","在头顶将泡泡聚集成一个大泡泡。过一会儿大泡泡就爆裂了。"
105,"溅泼水花","撞击地面产生水花。按理这应该需要水坑，但对她来说似乎并不影响。"
106,"阴森之雾","村纱船长进入虚无状态。在这种形态下，不会受到任何伤害。"
107,"风暴之云","召唤风暴云。它并不是真正的云，所以它很小，它所做的只是降下雨水弹幕。"
108,"锚“落”","践踏地面并发出冲击波。她的攻击是跳跃式的所以具有欺骗性，但是威力不是很强。"
109,"洪水之踏","践踏地面，引发洪水并向上喷射。"
110,"小波大浪","放出一个小波浪。波浪起初很小，但会逐渐增大。就像现实的海浪一样。"
111,"锚“碎”","抓投对手。得手后，她会用锚将对手砸向地面。这是不可防御的一击。"
200,"港符「强制停止」","将很多锚抛到地面上。这是不切实际的，但只能这样做来让飞速移动的船停下。"
201,"溺符「恶魔之海」","创造一片不适合飞行的区域。在其中几乎不可能抬升高度，飞机必然会坠入大海。"
202,"幽灵「Sinker Ghost」","村纱船长进入虚无状态。只是短暂的，主要是为了吓唬对手。"
203,"倾覆「沉没之锚」","抓住对手，然后用锚将他们扔回地面。虽然伤害不高，但是无法防御。"
204,"溺符「百慕大三角」","将全场变成不适合飞行的区域。飞机必然会坠入大海，生还率接近于零。"
205,"幽灵「悄然袭来的长勺」","村纱船长进入虚无状态。在这种形态下，她免疫攻击，同时仍然能够伤害有形生物。击败它的唯一方法就是奔跑和等待。"
206,"幽灵「飞行荷兰人」"","产生可怕的雾气而形成幽灵。这个幽灵会慢慢地爬到对手身边，对手接触到它时会被暂时石化。"
207,"倾覆「大洪水」","践踏地面，引发洪水并向上喷射。这是一个快速的攻击，而且可以掩护身后。"
208,"倾覆「扎根深海之锚」 ","抓住对手并不断砸向地面，直到和锚一起扎根地面。这是个很快而又不可防御的攻击，对手需要时刻保持警惕。"
212,"「双锚旋风」","拿出另一个锚并旋转攻击。这是个适合反击用的全方位攻击。P"
