100,魔女尾迹,1,1,以魔力强化扫帚进行突击。体术打击，看似漂浮其实还是地面判定。强力连段组件，升级后可以在一段硬直后出招取消。可在空中使用。,0,1,104,1,108,1,205,2,1,120
101,扫除瘴气,1,2,魔力扫帚升龙对空技。体术判定，B版启动时上半身无敌，C版擦弹且升空更高。Lv1后B版启动带体术无敌，但是无敌帧不覆盖攻击持续帧所以可能会发生互康。,0,1,105,1,109,1,206,2,1,110
102,地上星尘,1,4,投出接触到地面即会爆炸的魔法瓶。爆炸是B级相杀持续一段时间但是一擦就没，可以蓄力增加投掷距离，升级可增大爆炸范围。可在空中使用，蓄力拖延时间。,0,1,106,1,110,1,0,0,1,140
103,流星碎屑,1,0,广范围乱射出小型的魔法星弹，不同颜色的弹幕拥有不同的攻击属性。可蓄力增加弹幕数量，Lv1加快发生和取消时机，可用于连段、压制。可在空中使用。,0,1,107,1,111,1,208,2,1,100
104,径向射击,1,1,把扫帚当做枪身，向前射出弹幕的同时自身后跳。弹幕判定，发动速度一般但弹速很快，责任较原版214更小但依然存在破绽。C版改变角度。可在空中使用。,1,1,211,3,0,0,0,0,1,121
105,横扫灌丛,1,2,升龙但是弹幕版，判定在扫帚尾部。C版横向移动更快。可移动取消，命中可接后续，责任较原版623更小，但失去了无敌属性。,1,1,203,4,0,0,0,0,1,111
106,魔界火炬,1,4,向前扔出一连串爆炸的魔法瓶，着弹点向前爆出广范围火焰。地面上C版扔得更远，可用于立回牵制和压制。升级可增加弹数和攻击判定，Lv2后可空中使用。,1,1,212,3,0,0,0,0,1,141
107,窄带火花,1,0,向前方发出激光攻击。发动较慢，硬直很大，说是激光其实依然需要一定时间传播。长按可延迟发动。升级可加快弹速，更易形成无缝压制。可在空中使用。,1,1,200,2,0,0,0,0,1,101
108,旋转扫帚,1,1,利用扫帚的推力回旋上升。弹幕判定，发动速度很快，攻击判定也很大，但是一旦没有命中对手硬直也相当长。可用于对空或偷袭。,1,1,207,5,0,0,0,0,1,122
109,星际导弹,1,2,向上方发射魔法星弹，爆炸后滞留一段时间。弹幕判定，B版在魔理沙头靠前位置，C版更远一点，可用于防空或者限制对手的空中行动，小心其对前方毫无防备。,1,1,209,2,0,0,0,0,1,112
110,魔法废物再利用炸弹,1,4,丢出可被自己体术打到的魔法炸弹。炸弹会在场内弹跳，停止时爆炸，场上可存在多个炸弹，被打消失。爆炸威力很大，范围很广，会伤害魔理沙自己。Lv2可在空中使用。,0,1,214,4,0,0,0,0,1,142
111,春意盎然,1,0,发射出富含少女与春之气息的激光，聚集后形成爆风并产生绿色星弹覆盖较大范围。弹幕到达终点之前无判定，升级可增加星弹持续时间覆盖更大范围。可在空中使用。,1,1,215,2,0,0,0,0,1,102
200,恋符「Master Spark」,2,3,魔理沙的代表作符卡。发动速度很快，暗转后完全无敌，攻击范围很大，伤害非常可观，堪称魔法界标准。,0,2,202,4,0,0,0,0,1,220
202,魔炮「Final Spark」,2,5,向斜上方射出大范围高能激光。发动速度很慢，暗转后完全无敌，伤害极高。极长的持续时间加上磨耗属性，使得高空中对手几乎无法逃出攻击范围。,0,4,219,5,0,0,0,0,1,240
203,星符「龙之陨石」,2,5,跳到空中向斜下方射出大范围高能激光。由于可以在空中使用，所以更容易代入连段，但是伤害略逊一筹，且没有无敌，收招硬直巨大。可按方向键微调射击方向。,1,4,0,0,0,0,0,0,1,241
204,恋符「非定向激光」,2,4,向前射出由收束向扩散状态转变的激光。发动速度并不算快，总的来说范围很大但是也分散开了火力，不知所谓的一张符卡。,0,3,0,0,0,0,0,0,1,230
205,魔符「星尘遐想」,2,2,乘着扫帚向前旋转冲刺。体术打击，启动擦弹，暗转后弹幕无敌，小心收招硬直很大。可以用来凹对手的弹幕，也可代入连段。可在空中使用。,1,2,0,0,0,0,0,0,1,210
206,星符「逃逸速度」,2,3,三卡大升龙。体术判定，启动无敌，发动速度很快，攻击范围也很大，攻击持续期间擦弹，但也小心收招硬直也很大且对手可以受身。,1,3,0,0,0,0,0,0,1,221
207,彗星「炽热之星」,2,5,先退出画面外，再高速突入攻击。特殊射击，启动直至攻击结束都是完全无敌，防御即爆灵，可用来凹空中对手的硬直。虽然攻击范围很大但也会被蹲掉，或被身代挡掉。,1,5,0,0,0,0,0,0,1,242
208,星符「流星雨」,2,1,向前方发射出大量星弹攻击。虽然伤害和范围并不优秀，但是硬直并不大，运用得当可在版边精准破防，低费就是优点。,0,2,204,3,0,0,0,0,1,200
209,星符「重力之击」,2,3,扫把作为枪管向上发射弹丸，随后于对手处落下并产生爆炸。启动擦弹，发动速度很快，发射也有攻击判定，爆炸会持续一段时间，可以护身。,0,2,0,0,0,0,0,0,1,222
211,光符「光之冲击」,2,2,以扫帚为炮筒向前发射出大型星状魔法炮弹。发动速度较快，收招硬直短，所以可以用于取消硬直。攻击范围很大，伤害也不错，代入连段也是好手。,1,3,0,0,0,0,0,0,1,211
212,光符「地球射线」,2,3,向前一次性丢出大量魔法瓶，瓶子碰到地面时爆炸直冲天际。被打魔法瓶不消失，伤害一般，削灵也一般，也不好代入连段和压制中，不知所谓。,0,3,0,0,0,0,0,0,1,223
214,魔废「极致环保炸弹」,2,4,丢出一个可以被自己体术打到的魔法炸弹。炸弹会在场内弹跳，停止时爆炸，被打不消失。爆炸威力很大，范围很广，不可防御，会伤害魔理沙自己。,1,4,0,0,0,0,0,0,1,231
215,仪符「太阳仪」,2,2,装备四个魔法球，持续10秒。BC弹幕招数变为特殊装备射击，暂停攒卡4秒，B弹命中不攒卡。期间再次使用相同的符卡，可使魔法球变成回旋镖发射出去，不恢复持续时间。,1,2,0,0,0,0,0,0,1,212
219,邪恋「卓有成效的 Master Spark」,2,5,先射出一条细激光作引导，随后全力释放高能的粗激光。魔理沙的极致火力代表，一旦命中就可以扭转局势，不过发动极慢所以很难代入连段。,1,5,0,0,0,0,0,0,1,243
