100,"狂犬断噬","椛猛烈的撕咬敌人。蓄力以使攻击加强。可在空中使用。"
101,"飞瀑激流","向妖怪之山的九天瀑布借来激流进行攻击。攻击有一点小延迟，但是非常强力。"
102,"掠食一击","猛地跳到空中，并迅速向下穿刺攻击。威力很大的一击，不过小心失败的破绽也很大。可在空中使用。"
103,"升狼斩","一种向上挥砍的攻击。它能用来打断对手的攻击。"
104,"风浪斩击","椛挥刀斩击风制造出风浪。但因为这只是个风浪，所以距离有限。可在空中使用。"
105,"伏击追猎","无论对手在何处都能发动的伏击。但因为咬击需要一点时间准备所以发动比较慢。可在空中使用。"
106,"猎手利齿","以极高的速度跳到空中，并以一个较广的角度掷出子弹。虽然不算是强力的攻击，但是很快。可在空中使用。"
107,"耐心猎手","椛进入格挡姿态。再次按键能使椛做出一次向上的攻击。椛能使用这个技能主动格挡，所以这会是一个强大的反击技。"
108,"红枫散落","椛向前方掷出一把枫叶。蓄力可以掷出更多枫叶。可在空中使用。"
109,"利齿圈套","椛在脚下放置一个兽夹。兽夹攻击踏到上面的敌人。但如果放置多于一个的兽夹，则旧的会被新的取代。多加小心呀……"
110,"伏击姿态","进入防御性姿态。如果敌人攻击，椛将放出大量弹幕。B版当身体术，C版当身弹幕。"
111,"舞于初秋","椛跳起并做出旋转式攻击。这个技能可以在空中使用，所以用途多样。"
200,"秋符「秋日之瀑」","向前方唤出从高山直下的瀑布攻击对手。瀑布并不立刻出现，但是非常强力且能保护自己。"
201,"「秋意渐浓之瀑」","向前方召唤巨大的瀑布飞流而下进行攻击。这是一种非常强大的攻击，而且不会被打断。"
204,"牙符「燕返」","向前后斩击。这就是指椛能做到如同同时向前后斩击一般。"
206,"秋至「末夏之岚」","向前方进行大范围的斩击。虽然能被擦弹但是非常的快。好像谁有张很相似的符卡来着？"
207,"风符「秋之柔风」","制造出一个向四周缓慢增大的风场弹幕。这玩意当然一点也不温柔。"
208,"守符「山之岗哨」","椛放出和自己的盾相似的弹幕。虽然不强但能达到骚扰的目的。"
209,"犬符「巴斯克维尔的一击」","向前方发射一个狼头模样的弹幕。既凶猛又快速。"
210,"牙符「咀嚼玩味」","做出一系列的撕咬。毎一次的撕咬都会比上一次更加凶猛，所以如果能够多次撕咬，这张符卡就会更强。"
214,"犬符「不屈狼袭」","升狼斩的强化版。由于最后一击是下斩，所以椛并不叫它升狼斩。"
219,"秋符「立秋之日」","发动后装备七个枫叶符，该状态下毎当打击命中一次便会点亮其一。全部点亮时便会发动大规模的全屏攻击。"
