100,"炽热的车轮","向对手投掷火轮。长按会丢出更多。攻击速度和伤害较高，但是很难瞄准。也可在空中使用。"
101,"Walking the Zombie","推着独轮车快速移动，同时释放出僵尸妖精。可以用左、右控制冲刺的方向。"
102,"Drunken Spirit","召唤出一个醉步巨大僵尸妖精。它摇摇晃晃且飞得很高，不会与弹幕相互作用。"
103,"Fire Sparks","发射环型火球。虽然它的范围有限，但覆盖了她面前的一大片区域。可在空中使用。"
104,"Zombie Ambush","准备一组僵尸妖精进行伏击。它不能被擦弹，所以有强大的牵制对手的能力。"
105,"火猫冲锋","用火包围自己并冲撞攻击敌人。她可以擦弹，而且因为她变成了猫形态，所以很难打到她。"
106,"幽灵炸弹","释放出不稳定的幽灵炸弹。当对手靠近时就会爆炸，而且爆炸威力巨大。可在空中使用。"
107,"Zombie Fairy Squad","召唤僵尸妖精小队冲向对手。按住按钮将使攻击持续更长时间。"
108,"火焰的车轮","掷出一个停留在原地的火轮。它不会移动，但仍然很热。"
109,"遗撒之灵","推着小车去散步。然而因为她太不小心，路上很多人摔倒了。"
110,"火焰陷阱","用火雾捕获对手。它无法被防御，但很容易躲避，因为它很慢。"
111,"Cat's Walk","在空中反复跳跃，产生冲击波。这是一种带擦弹的物理攻击，同时她像猫一样移动得非常快，这使得她很难被抓住。"
200,"猫符「猫之爪挠」","划破空气并激起波浪。虽然射程有限，但攻击范围很广。"
201,"恨灵「怨之僵尸妖精」","召唤出两只巨大的僵尸妖精前后冲锋。它们速度很快攻击又强，即使是防御它们也是很危险的。"
202,"恨符「不稳定的恶灵」","释放出极其不稳定易爆的恶灵。幽灵会持续燃烧一段时间，如果对方防御的话，就能将其困在原地。"
203,"妖怪「火焰猫车猛击」","带着燃烧的手推车直接俯冲下来。这是一种非常快速的俯冲攻击，且具有擦弹特性。"
204,"「烈火地狱」","再现烈火地狱场景，到处都是火焰和僵尸妖精。僵尸妖精看起来只是在忙自己的事而已。可在空中使用。"
205,"咒精「Zombie Outbreak」","让僵尸妖精从各个角度提供掩护。它可以在空中使用，但不能用作反击技。"
206,"妖怪「火焰的车轮」","原地旋转并产生大型火焰龙卷风。龙卷风随着时间的推移而变大，并向特定方向扩展。发动后还有一会儿无敌状态。"
207,"猫符「Cat's Walk」","在极短的时间内反复跳跃腾空。因为她动作很快，所有的冲击波会同时爆发。"
208,"「火焰猫车冲锋」","猫燐坐在她的推车上爆炸般冲了过来，速度很快且无法在空中防御。这是很强的一招，发动后她还有无敌属性。"
210,"猫符「Cat's Toy Spring」","一段时间内每走一步都会留下一圈火环。它很大，但因为它是一个环所以环内的敌人不会受到任何伤害。"
213,"火符「无处可去之轮」","投掷一个停留在原地的火轮。很简单的一招但是能困住对手。"
