100,"超越光速","胡乱的挥舞魔杖。魅魔能以消耗更多灵力来用某种方式让挥舞范围更大。"
101,"暗影彗星","向上急速挥动魔杖，留下一道黑色的轨跡。这是一种将对手击飞的简单招数。"
102,"魔法溢出","向各个方向发射魔法弹幕。这是一招极快而且极强的、可用于反击对手的技能，但这需要魅魔处于满灵力状态。"
103,"静态之月","在场中放置一个静态之月。静态之月不久后将爆炸并造成伤害。蓄力可以一次放置两个静态之月。"
104,"Narrow Spark","发射一道朴素的射线。在满灵力状态下，长按按键可以让光束的威力更强。"
105,"彗星撞击","召唤一颗燃烧着的彗星。它难以瞄准但胜在速度快。"
106,"卫星激光","用一道既可以指向敌人，又可以指向自身所在位置的激光进行攻击。可以通过长按来延迟激光出现的时机。"
107,"太阳群星","召唤一群小太阳并对准对手攻击。这是一种消耗极大的攻击，所以必须在满灵力状态下释放。"
108,"扭曲魔法","用魔法扭曲并穿过空间。但这并不是瞬间移动，所以这招并不是瞬发的。"
109,"Force Choke","用魔力将对手抓到空中。并持续放出魔力造成伤害，再重重猛撞在地上。"
110,"Evil Field","进行一次全屏的大范围攻击。但是需要一些时间准备。"
111,"配对星座","一个由以魔力连接的两个卫星组成的发射物。卫星不断旋转，所以它有相当复杂的攻击模式。"
200,"星符「太阳系仪星团」","发射出一团微型恒星。恒星群前行一段时间后，星团将会分裂并旋转一段时间。"
201,"星符「末日彗星」","急速向上挥动魔杖产生巨大的暗慧尾。尽管这一招看起来和彗星没有关系，但魅魔却坚持认为「末日彗星」这个名字很合适。"
202,"「Twilight Spark」","在天空中打开一道大门并从中射出一道超大型的高能光束。作为魅魔的王牌技能，这一招一次释放就要消耗自身全部的灵力。"
203,"「Dawn Spark」","在天空中打开一条缝隙并从中射出一道高能光束。这是一个自动型的技能，所以魅魔可以在攻击结束前自由行动。"
206,"星符「抽象星座」","用人造的恒星划出离散的星座。一定时间后这些恒星将会爆炸。"
207,"「暗无天日」","将全场呑没于黑暗之中。在技能生效期间，魅魔能如同擦弹一般闪避对手的体术攻击。"
208,"「月之反射」","利用自身速度进行反击。如果在此技生效时按下SC键魅魔将使用额外的一张手牌来进行反击。如果手牌充足，魅魔就可以反击敌人。"
209,"「Evil Zone」","进行一次超大范围的攻击。因为射程是全场地，所以对手是无路可逃的。"
210,"日符「人造太阳耀斑」","召唤一个活动剧烈、持续放射耀斑的微型太阳。由于微型太阳需要魅魔手动维护，所以在符卡释放期间都不能移动。"
211,"星辰「Star Constellation」","放出五颗卫星来组成一个星群。它们在不断变大的同时也会压制对手。"
