"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
100,"Unimplemented",1,1,"Unimplemented",0,1,104,1,108,1,206,3,7,120
101,"Unimplemented",1,0,"Unimplemented",0,1,105,1,109,1,0,0,7,100
102,"Unimplemented",1,3,"Unimplemented",0,1,106,1,110,1,0,0,7,130
103,"Unimplemented",1,2,"Unimplemented",0,1,107,1,111,1,0,0,7,110
104,"Unimplemented",1,1,"Unimplemented",1,1,200,2,0,0,0,0,7,121
105,"Unimplemented",1,0,"Unimplemented",1,1,207,4,0,0,0,0,7,101
106,"Unimplemented",1,3,"Unimplemented",1,1,208,3,0,0,0,0,7,131
107,"Unimplemented",1,2,"Unimplemented",1,1,0,0,0,0,0,0,7,111
108,"Unimplemented",1,1,"Unimplemented",1,1,202,2,0,0,0,0,7,122
109,"Unimplemented",1,0,"Unimplemented",0,1,201,2,0,0,0,0,7,102
110,"Unimplemented",1,3,"Unimplemented",0,1,219,5,0,0,0,0,7,132
111,"Unimplemented",1,2,"Unimplemented",0,1,209,4,0,0,0,0,7,112
200,"Unimplemented",2,2,"Unimplemented",0,2,203,5,0,0,0,0,7,210
201,"Unimplemented",2,1,"Unimplemented",0,2,204,4,0,0,0,0,7,200
202,"Unimplemented",2,2,"Unimplemented",0,2,205,4,0,0,0,0,7,211
203,"Unimplemented",2,4,"Unimplemented",1,5,0,0,0,0,0,0,7,230
204,"Unimplemented",2,5,"Unimplemented",1,4,0,0,0,0,0,0,7,240
205,"Unimplemented",2,4,"Unimplemented",1,4,0,0,0,0,0,0,7,231
206,"Unimplemented",2,2,"Unimplemented",1,3,0,0,0,0,0,0,7,212
207,"Unimplemented",2,4,"Unimplemented",1,4,0,0,0,0,0,0,7,232
208,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,7,220
209,"Unimplemented",2,5,"Unimplemented",1,4,0,0,0,0,0,0,7,241
219,"Unimplemented",2,3,"Unimplemented",1,5,0,0,0,0,0,0,7,221
