"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
100,"Unimplemented",1,1,"Unimplemented",0,1,104,1,108,1,0,0,17,120
101,"Unimplemented",1,2,"Unimplemented",0,1,105,1,109,1,204,2,17,110
102,"Unimplemented",1,4,"Unimplemented",0,1,106,1,110,1,0,0,17,140
103,"Unimplemented",1,0,"Unimplemented",0,1,107,1,111,1,0,0,17,100
104,"Unimplemented",1,1,"Unimplemented",1,1,206,2,0,0,0,0,17,121
105,"Unimplemented",1,2,"Unimplemented",1,1,209,5,0,0,0,0,17,111
106,"Unimplemented",1,4,"Unimplemented",1,1,208,4,0,0,0,0,17,141
107,"Unimplemented",1,0,"Unimplemented",1,1,202,2,0,0,0,0,17,101
108,"Unimplemented",1,1,"Unimplemented",1,1,0,0,0,0,0,0,17,122
109,"Unimplemented",1,2,"Unimplemented",1,1,211,3,0,0,0,0,17,112
110,"Unimplemented",1,4,"Unimplemented",1,1,207,3,0,0,0,0,17,142
111,"Unimplemented",1,0,"Unimplemented",1,1,200,2,0,0,0,0,17,102
200,"Unimplemented",2,2,"Unimplemented",0,2,201,4,0,0,0,0,17,210
201,"Unimplemented",2,4,"Unimplemented",0,4,0,0,0,0,0,0,17,230
202,"Unimplemented",2,3,"Unimplemented",0,2,203,4,0,0,0,0,17,220
203,"Unimplemented",2,5,"Unimplemented",1,4,0,0,0,0,0,0,17,240
204,"Unimplemented",2,3,"Unimplemented",0,2,205,5,0,0,0,0,17,221
205,"Unimplemented",2,5,"Unimplemented",1,5,0,0,0,0,0,0,17,241
206,"Unimplemented",2,2,"Unimplemented",1,2,0,0,0,0,0,0,17,211
207,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,17,222
208,"Unimplemented",2,4,"Unimplemented",0,4,0,0,0,0,0,0,17,231
209,"Unimplemented",2,5,"Unimplemented",0,5,0,0,0,0,0,0,17,242
211,"Unimplemented",2,4,"Unimplemented",1,3,0,0,0,0,0,0,17,232
