"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
100,"Unimplemented",1,2,"Unimplemented",0,1,104,1,108,1,0,0,18,110
101,"Unimplemented",1,0,"Unimplemented",0,1,105,1,109,1,0,0,18,100
102,"Unimplemented",1,4,"Unimplemented",0,1,106,1,110,1,212,4,18,140
103,"Unimplemented",1,1,"Unimplemented",0,1,107,1,111,1,0,0,18,120
104,"Unimplemented",1,2,"Unimplemented",1,1,209,3,0,0,0,0,18,111
105,"Unimplemented",1,0,"Unimplemented",1,1,207,3,0,0,0,0,18,101
106,"Unimplemented",1,4,"Unimplemented",1,1,205,3,0,0,0,0,18,141
107,"Unimplemented",1,1,"Unimplemented",1,1,203,2,0,0,0,0,18,121
108,"Unimplemented",1,2,"Unimplemented",1,1,211,2,0,0,0,0,18,112
109,"Unimplemented",1,0,"Unimplemented",1,1,208,2,0,0,0,0,18,102
110,"Unimplemented",1,4,"Unimplemented",1,1,200,3,0,0,0,0,18,142
111,"Unimplemented",1,1,"Unimplemented",1,1,213,2,0,0,0,0,18,122
200,"Unimplemented",2,3,"Unimplemented",0,3,201,4,0,0,0,0,18,220
201,"Unimplemented",2,5,"Unimplemented",0,4,0,0,0,0,0,0,18,240
203,"Unimplemented",2,3,"Unimplemented",1,2,204,4,0,0,0,0,18,221
204,"Unimplemented",2,4,"Unimplemented",0,4,0,0,0,0,0,0,18,230
205,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,18,222
206,"Unimplemented",2,1,"Unimplemented",1,5,0,0,0,0,0,0,18,200
207,"Unimplemented",2,4,"Unimplemented",1,3,0,0,0,0,0,0,18,231
208,"Unimplemented",2,3,"Unimplemented",0,2,0,0,0,0,0,0,18,223
209,"Unimplemented",2,4,"Unimplemented",0,3,210,4,0,0,0,0,18,232
210,"Unimplemented",2,4,"Unimplemented",0,4,0,0,0,0,0,0,18,233
211,"Unimplemented",2,2,"Unimplemented",1,2,214,5,0,0,0,0,18,210
212,"Unimplemented",2,4,"Unimplemented",0,4,0,0,0,0,0,0,18,234
213,"Unimplemented",2,2,"Unimplemented",0,2,206,5,0,0,0,0,18,211
214,"Unimplemented",2,5,"Unimplemented",0,5,0,0,0,0,0,0,18,241
