"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
100,"Unimplemented",1,0,"Unimplemented",0,1,104,1,108,1,201,2,13,100
101,"Unimplemented",1,2,"Unimplemented",0,1,105,1,109,1,208,3,13,110
102,"Unimplemented",1,4,"Unimplemented",0,1,106,1,110,1,202,3,13,140
103,"Unimplemented",1,1,"Unimplemented",0,1,107,1,111,1,200,2,13,130
104,"Unimplemented",1,0,"Unimplemented",1,1,0,0,0,0,0,0,13,101
105,"Unimplemented",1,2,"Unimplemented",1,1,207,4,0,0,0,0,13,111
106,"Unimplemented",1,4,"Unimplemented",1,1,203,3,0,0,0,0,13,141
107,"Unimplemented",1,1,"Unimplemented",1,1,0,0,0,0,0,0,13,131
108,"Unimplemented",1,0,"Unimplemented",1,1,0,0,0,0,0,0,13,102
109,"Unimplemented",1,2,"Unimplemented",0,1,209,3,0,0,0,0,13,112
110,"Unimplemented",1,4,"Unimplemented",0,1,210,5,0,0,0,0,13,142
111,"Unimplemented",1,1,"Unimplemented",1,1,211,4,0,0,0,0,13,132
200,"Unimplemented",2,1,"Unimplemented",0,2,206,3,0,0,0,0,13,200
201,"Unimplemented",2,3,"Unimplemented",0,2,0,0,0,0,0,0,13,220
202,"Unimplemented",2,3,"Unimplemented",0,3,0,0,0,0,0,0,13,221
203,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,13,222
206,"Unimplemented",2,2,"Unimplemented",1,3,0,0,0,0,0,0,13,210
207,"Unimplemented",2,4,"Unimplemented",1,4,0,0,0,0,0,0,13,230
208,"Unimplemented",2,1,"Unimplemented",1,3,0,0,0,0,0,0,13,201
209,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,13,223
210,"Unimplemented",2,5,"Unimplemented",1,5,0,0,0,0,0,0,13,240
211,"Unimplemented",2,4,"Unimplemented",1,4,0,0,0,0,0,0,13,231
