"#Spell Number","Spell Name","Type: 255 Enemies, 2 Spells, 1 Skills, 0 Systems","Consumption","Card Description",,,,,,,,,,sort
100,"Unimplemented",1,0,"Unimplemented",0,1,104,1,108,1,0,0,0,100
101,"Unimplemented",1,1,"Unimplemented",0,1,105,1,109,1,0,0,0,120
102,"Unimplemented",1,3,"Unimplemented",0,1,106,1,110,1,0,0,0,130
103,"Unimplemented",1,2,"Unimplemented",0,1,107,1,111,1,214,3,0,110
104,"Unimplemented",1,0,"Unimplemented",1,1,209,3,0,0,0,0,0,101
105,"Unimplemented",1,1,"Unimplemented",1,1,207,3,0,0,0,0,0,121
106,"Unimplemented",1,3,"Unimplemented",1,1,208,2,0,0,0,0,0,131
107,"Unimplemented",1,2,"Unimplemented",1,1,0,0,0,0,0,0,0,111
108,"Unimplemented",1,0,"Unimplemented",1,1,200,2,0,0,0,0,0,102
109,"Unimplemented",1,1,"Unimplemented",1,1,204,2,0,0,0,0,0,122
110,"Unimplemented",1,3,"Unimplemented",1,1,219,5,0,0,0,0,0,132
111,"Unimplemented",1,2,"Unimplemented",0,1,0,0,0,0,0,0,0,112
200,"Unimplemented",2,2,"Unimplemented",0,2,201,4,0,0,0,0,0,210
201,"Unimplemented",2,5,"Unimplemented",0,4,0,0,0,0,0,0,0,240
204,"Unimplemented",2,2,"Unimplemented",1,2,206,4,0,0,0,0,0,211
206,"Unimplemented",2,4,"Unimplemented",1,4,0,0,0,0,0,0,0,230
207,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,0,220
208,"Unimplemented",2,1,"Unimplemented",0,2,0,0,0,0,0,0,0,200
209,"Unimplemented",2,2,"Unimplemented",1,3,210,4,0,0,0,0,0,212
210,"Unimplemented",2,4,"Unimplemented",1,4,0,0,0,0,0,0,0,232
214,"Unimplemented",2,3,"Unimplemented",1,3,0,0,0,0,0,0,0,221
219,"Unimplemented",2,5,"Unimplemented",1,5,0,0,0,0,0,0,0,241
