100,열면 후회하는 보물상자,1,0,하늘에 틈새를 열고，떠다니는 물건을 상대에게 떨어뜨려 공격한다.,0,1,104,1,108,1,204,2,8,100
101,선사에 깃든 요접,1,2,우산을 돌려서 공격하는 타격기. 무적시간은 없지만 판정이 강하다.,0,1,105,1,109,1,0,0,8,110
102,침석수류,1,1,약하게 날아오는 탄을 빨아들이는 구멍을 열어，빨려들어온 탄들을 저장해 둔다. 「침석수류」를 강버튼으로 쓰면 빨아들인 탄들을 방출할 수 있다.,0,1,106,1,110,1,0,0,8,120
103,환상광상혈,1,3,틈새에 들어가 잠시 빠져 있다가，출구에서 튀어나오면서 공격한다. 누른 버튼과 방향키로 공격방식 및 출현지점을 정할 수 있다.,0,1,107,1,111,1,0,0,8,130
104,다다른 곳에 청산 있으리,1,0,틈새에서 물건을 꺼내어 공격. 부채꼴에 가까운 범위를 커버 가능한 중거리 견제기이다.,1,1,206,3,0,0,0,0,8,101
105,환상만산,1,2,우산에 요력을 만(卍)자 형태로 모아 회전시켜 날린다. 계속 누르고 있으면 날리지 않지만，이 상태에서는 데미지가 없다.,1,1,0,0,0,0,0,0,8,111
106,물질과 반물질의 우주,1,1,단독기로는 아무런 효과도 없는 틈새지만，두 개를 배치하면 서로 끌어당기고，접촉하면 크게 반응하여 거대한 비틀림을 형성하여 공격할 수 있다.,1,1,202,2,0,0,0,0,8,121
107,육체분해기,1,3,틈새 속에 숨었다가 튀어나오면서 공격한다. 키를 계속 누르면 숨은 상태로 좌우로 이동이 가능하다. 강으로 사용하면 순식간에 적의 발밑을 기습한다.,1,1,0,0,0,0,0,0,8,131
108,매혹적인 미끼,1,0,조준판을 띄우고，거기를 향해 고속으로 물체를 날린다. 조준 지점은 고정이지만，탄환의 각도는 매번 랜덤하다는 특징이 있다.,1,1,207,2,0,0,0,0,8,102
109,지능과 각의 경계,1,2,직선으로 경계를 움직이게 하여，그 경계 위에 있는 것들을 절단하는 위력 중시 기술. 모든 것에 경계를 만들 수 있음은，둘로 나눌 수 없는 것이 없다는 말과 같을 것이다.,0,1,200,2,0,0,0,0,8,112
110,변용을 보는 눈,1,1,틈새로부터 들여다보이는 눈이 상대를 노린다. 눈은 적을 감시하고，스스로 적을 추적하는 원호 고정포대 역할을 담당한다. 특정한 행동을 한다는 점에서 일종의 그녀의 식이 아닐까 여겨진다.,0,1,208,3,0,0,0,0,8,122
111,키메라의 날개,1,3,틈새에 자유롭게 드나들 수 있는 문을 만들고，필요하다 싶으면 그쪽으로 순간이동한다. 그 움직이는 속도가 매우 빨라，상대로부터 벗어나는 것부터 연계까지 자유자재로 이어갈 수 있다.,0,1,215,5,0,0,0,0,8,132
200,경부「사중결계」,2,3,손에 여러 겹의 결계를 겹쳐서 장벽을 만들어 상대를 공격한다. 시전에 걸리는 시간도 적고，무적시간도 있어 접근전에서의 카운터의 키 포인트.,0,2,203,5,0,0,0,0,8,220
201,식신「야쿠모 란」,2,3,란을 불러내 공격지시를 내린다. 란이 적을 포착하면，빙글빙글 돌면서 똑바로 적에게 날아가 공격한다.,0,4,0,0,0,0,0,0,8,221
202,경부「이차원과 삼차원의 경계」,2,1,벽을 따라 경계가 움직이는 특수한 기술. 경계는 몇 번 방향을 바꾸면서 화면에 남아서 공격을 날린다. 사출 시에 키 입력으로 뒤에서도 쏠 수 있다.,1,2,205,4,0,0,0,0,8,200
203,결계「매력적인 사중결계」,2,4,사중결계를 거대화하고，흡입 효과까지 부여한 상급 스펠. 판정의 거대화에 더해 끌어당기는 효과로 인해 유효사거리가 훨씬 넓어졌다.,0,5,0,0,0,0,0,0,8,230
204,식신「첸」,2,1,란의 식신인 첸을 잠깐 빌려온다. 첸은 화면 전체를 튀어다니면서 적을 공격한다. 란보다는 간접적인 움직임을 보인다. 식의 격이 낮은만큼 카드 소비량도 적다.,1,2,201,4,0,0,0,0,8,201
205,결계「객관결계」,2,3,화면 가장자리 전체를 돌면서 움직이는 결계 4개를 연달아 날린다. 화면의 모든 가장자리에서 공격하므로，상대의 안전지대를 봉쇄하면서 괴롭혀줄 수 있다.,1,4,0,0,0,0,0,0,8,222
206,환소「비광충 네스트」,2,3,유카리의 주위에 무수한 틈새가 열리더니，전방으로 탄막을 날려댄다. 상대가 유카리 뒤로 돌아가면 발사 방향도 따라서 바뀌므로，앞뒤로 빈틈이 없다.,1,3,0,0,0,0,0,0,8,223
207,공이「중독성 있는 미끼」,2,2,화면에 다수의 조준판을 깔아놓는다. 고속비행물체가 지나가면서 공격이 미치는 범위가 넓으므로，공격이 시작되면 상대는 움직이기 힘들어진다.,1,2,0,0,0,0,0,0,8,210
208,마안「라플라스의 악마」,2,4,한쪽 주변 전체에 상대방을 쳐다보는 이형의 눈이 잔뜩 나타난다. 이 눈들은 상대를 감시하다가，틈이 보이면 공격을 날린다. 유카리는 이같은 방법으로 환상향 전체의 동향을 감시한다는 것 같다.,1,3,0,0,0,0,0,0,8,231
215,폐선「훌쩍 폐역하차 여행」,2,5,틈새에서 낡은 전차를 꺼내 공격하는 대담한 기술. 그레이즈 및 가드가 불가능하고 데미지도 강력하다. 다만 그 대가로 시전 시간이 매우 길다.,1,5,0,0,0,0,0,0,8,240
