100,바람 일으키기,1,0,필드에 돌풍을 일으켜 바람의 소용돌이를 만들어내는 사격기술. 별다른 데미지는 없지만，비상의 바람을 받으면 공격력을 가지게 된다.,0,1,104,1,108,1,0,0,15,100
101,제비뽑기 폭탄,1,4,제비뽑기를 던지는 필살기로 결과에 따라 다른 효과를 보인다. 적을 공격하는 사나에 본인도 무엇이 나올지는 알 수 없다. 오직 신만이 알고 있겠지.,0,1,105,1,109,1,203,3,15,140
102,건신초래 돌진,1,2,카나코 게이지를 사용하여，카나코를 현신시켜 공격한다. 스탠다드한 돌진기라 사용하기는 쉽다.,0,1,106,1,110,1,0,0,15,110
103,곤신초래 방패,1,1,스와코 게이지를 사용하여，스와코를 현신시켜 사나에를 지키는 거품방패를 만든다. 거품방패는 일정량의 데미지를 흡수하거나，시간이 끝날 때까지 그 자리에 있는다.,0,1,107,1,111,1,0,0,15,120
104,물결 일으키기,1,0,지면의 양 옆쪽으로 물결이 뻗어나가는 탄막기술. 거리가 멀어질수록 약해지지만，끝까지 뻗어나가는 물결은 적의 탄막을 싹 지워나간다.,1,1,204,3,0,0,0,0,15,101
105,스카이 서펜트,1,4,던진 부적이 흰 뱀으로 변하여 날아간다. 직선 궤도로 날아가지만 적이 위나 아래에 있다고 감지되면 구부러져서 추적한다.,1,1,200,2,0,0,0,0,15,141
106,건신초래 바람,1,2,카나코 게이지를 사용하여，카나코를 현신시켜 돌풍을 필드에 발생시킨다. 사나에의 비상의 바람을 불게 함으로써 위아래로 움직일 수 있다.,1,1,0,0,0,0,0,0,15,111
107,곤신초래 쇠바퀴,1,1,스와코 게이지를 사용하여，스와코를 현신시켜 적을 철바퀴로 직접공격한다. 사나에는 비교적 빠르게 다시 행동할 수 있어서 동시 공격이 가능해진다.,1,1,0,0,0,0,0,0,15,121
108,별 떨구기,1,0,사나에의 머리 위로 빛나는 별이 출현하여 낙하한다. 별 개개의 화력이 강하지 않은 대신，그 넓은 범위는 자랑이라 할 만하다.,1,1,206,2,0,0,0,0,15,102
109,코발트 스프레드,1,4,던진 부적이 지면에 들어가 적의 앞에서 작열탄 모습으로 지상에 튀어나온다. 땅 밑에서 출발하기 때문에，적의 탄막에 영향을 받지 않는다. 사격전의 완급을 조절하는 역할.,1,1,201,2,0,0,0,0,15,142
110,건신초래 기둥,1,2,카나코 게이지를 사용하여，카나코를 현신시켜 기둥의 비가 주변에 쏟아진다. 자신은 무적이 되고 쉽게 당하지 않는 카운터 기술.,1,1,0,0,0,0,0,0,15,112
111,곤신초래 올가미,1,1,스와코 게이지를 사용하여，스와코를 현신시켜 땅속에 잠복하여，적이 접근하면 튀어나와 공격한다. 마치 지뢰 같은 기술로，그레이즈가 불가능하여 상대의 행동을 크게 제한할 수 있다.,1,1,0,0,0,0,0,0,15,122
200,기원「장사번성 부적」,2,2,대량의 부적으로 상대를 누르는 기술로써，자체 위력은 그렇게 크지 않으나 딜레이도 적어서 사나에의 방비가 허술해지지 않기 때문에 부담없이 사용할 수 있다.,0,2,210,5,0,0,0,0,15,210
201,비술「그레이 소머터지」,2,2,별모양으로 진을 형성하여，각 끝에서부터 적을 추격하는 탄막을 쏜다. 탄속이 느리지만，범위가 넓기 때문에 대지，대공에 상관없이 견제할 수 있다.,0,2,202,4,0,0,0,0,15,211
202,비술「망각의 제의」,2,4,거대한 별을 만들어，주위를 침입할 수 없는 결계로 만든다. 방어도 가능하여 기술 효과의 발동까지 상당히 긴 무적시간을 지니고 있다.,0,4,0,0,0,0,0,0,15,230
203,제비「어지러운 제비 연속뽑기」,2,2,착탄까지 효과 불명의 제비를 난사한다. 던지는 장소도 효과도 수수께끼. 운이 나쁘면 자신도 피해를 입지만，운이 좋다면 코스트 이상의 효과를 볼 수도 있다.,1,3,0,0,0,0,0,0,15,212
204,개해「바다가 갈라지는 날」,2,3,사나에 양 옆으로 거대한 물결을 뿜어낸다. 진행속도가 느려서 멀리 있는 적에게는 먼저 쓰고 가서 따로 때릴 수도 있다.,0,3,205,5,0,0,0,0,15,220
205,개해「모세의 기적」,2,5,공중으로 순간이동하여 적에게 강렬한 일격을 날리는 타격계 스펠이다. 카드 사용 후 순간이동 개시까지 무방비지만 이후에는 그레이즈 판정이 붙어서 원거리 사격을 주로 하는 적에게 기습적인 강습도 가능하다.,1,5,0,0,0,0,0,0,15,240
206,기적「대낮의 객성」,2,3,머리 위에 빛나는 별을 소환하여 공격한다. 별은 일정시간동안 위에 있지만，주변에 별가루를 난사한다. 상당히 빠르며 대공에도 쓸 수 있다.,1,2,207,4,0,0,0,0,15,221
207,기적「객성이 너무 밝은 밤」,2,4,별을 생성하여，상공에 날려 강렬한 빛을 쏟아지게 한다. 빛은 화면 상단에 쏟아져 공중에 있는 적에게 피해를 입힌다. 일종의 전체공격기.,1,4,0,0,0,0,0,0,15,231
210,비법「구자 찌르기」,2,5,한문으로 '구(九)자'를 만들어 격자 모양의 결계를 화면상에 생성하는 대담한 기술. 결계는 적의 행동을 크게 제약하여，장시간 동안 사나에의 독무대로 만들어준다.,0,5,0,0,0,0,0,0,15,241
