0,「영격찰」,0,1,순간적으로 주위에 결계를 둘러，가까이에 있는 적을 튕겨버린다. 무적시간이 있어서 안정성이 높다.,0,5,0,0,0,0,0,0,0,1000
1,「매직 포션」,0,1,마법의 숲의 버섯에서 추출한 마력 회복제로，복용하면 영력이 빠르게 회복되고 영력구슬이 최대치까지 복구된다.,0,5,0,0,0,0,0,0,1,1001
2,「스톱워치」,0,1,사용하면 시간이 멈추는 기묘한 시계. 사용 중에는 손을 쓸 수 없으므로 이동카드라고 할 수 있다.,1,5,0,0,0,0,0,0,2,1002
3,「백루검」,0,1,미혹을 끊는，요괴가 벼린 칼. 사용하면 현재 동작을 중지하고 대쉬로 이동한다. 써먹을 방법이 무궁무진한 우수한 카드.,1,5,0,0,0,0,0,0,5,1003
4,「대역 인형」,0,1,소지자가 받는 데미지의 일부를 대신 받아주는 고마운 인형. 효과는 미미하지만 영구지속이며 중첩된다.,1,5,0,0,0,0,0,0,3,1004
5,「그리모어」,0,1,마력이 깃들어 있는 귀중한 서적. 소지자의 영력을 활성화시키고，사용하면 영구적으로 영력 회복속도가 증가하며 중첩된다.,1,5,0,0,0,0,0,0,4,1005
6,「특별주문제작 양산」,0,1,빛을 차단하는 양산. 사용시 태양 뿐만 아니라 사격을 막는 배리어를 형성한다. 사실 다른 효과가 하나 더 있는데…?,0,5,0,0,0,0,0,0,6,1006
7,「인혼등」,0,1,유령을 불러오는 명계의 도구. 사용하면 세 마리의 유령이 나타나 적을 추적한다. 탄속이 높고 유도성도 양호하며 사용자가 공격을 받아도 사라지지 않는다.,1,5,0,0,0,0,0,0,7,1007
8,「좌선」,0,1,틈새요괴의 힘이 깃든 기묘한 부채. 가드크러시를 유발하는 특수공격을 날린다. 방어측은 피격 시에 소량의 데미지를 입고 다운된다.,1,5,0,0,0,0,0,0,8,1008
9,「이부키효」,0,1,무한히 술이 차오르는 오니의 표주박. 사용하면 부력이 넘쳐 카드 2장을 드로우 할 수 있는 편리한 아이템.,1,5,0,0,0,0,0,0,9,1009
10,「텐구 부채」,0,1,바람을 조종하는 텐구의 부채. 손에 넣으면 바람으로 몸이 홀가분해져 영구적으로 비상을 제외한 전체적인 이동속도가 상승하며，효과는 중첩된다.,1,5,0,0,0,0,0,0,11,1010
11,「부식약」,0,1,정신에 데미지를 주는 극약. 선언시 발생하는 타격기를 맞추면 상대의 가장 앞쪽에 있는 카드 하나를 파괴한다.,0,5,0,0,0,0,0,0,10,1011
12,「일순간의 돈」,0,0,사신의 거리를 조종하는 능력을 가진 돈. 가드중에 사용하면 상대방을 뒤로 밀어내어 거리를 벌린다. 효과는 크지 않지만 몇 번이라도 사용할 수 있다. 패에 여러 장 있으면 회복정지가 완화된다.,1,5,0,0,0,0,0,0,12,1012
13,「용어의 날개옷」,0,1,바람도 번개도 돌려보내는 용어의 날개옷. 가드 중에 사용하면 발동 뒤 무적판정이 발생하고 상대방을 타격하여 튕겨낸다. 압박당할 때는 제법 쓸만하다.,1,5,0,0,0,0,0,0,13,1013
14,「비상의 검」,0,1,기질을 조종하는 천인의 무기. 사용하면 날씨를 발현시키거나 현재 날씨를 종료시킬 수 있다.,1,5,0,0,0,0,0,0,14,1014
15,「질병회복부적」,0,1,상처를 치료하는 모리야 신사의 부적. 사용하면 체력이 일정량 회복된다.,1,5,0,0,0,0,0,0,15,1015
16,「냉동 개구리」,0,1, 강한 냉기에 갇혀있는 개구리. 주위의 지면을 얼려，밟은 적의 주변을 냉기로 둘러싸 적을 봉쇄시킨다. 그 위력은 자신이 밟아도 강렬하다.,0,5,0,0,0,0,0,0,16,1016
17,「용성」,0,1,용의 힘이 깃들어 있다(고 전해진다). 성좌의 머리장식. 사용시 기운이 넘쳐흐른다. 짧은 시간 동안 피해를 입어도 다운되지 않는다.,1,5,0,0,0,0,0,0,17,1017
18,「제어봉」,0,1,핵융합의 힘을 조작하는 제어봉. 사용시 영구적으로 공격력이 상승하지만 방어력이 낮아지며，중복사용하면 효과가 중첩된다. 양날의 칼. 핵의 사용은 계획적으로 합시다.,1,5,0,0,0,0,0,0,18,1018
19,「하늘물방울 세 방울」,0,1,하루에 세 방울 내린다고 하는 신기한 물방울. 1개를 써도，2개를 써도 아무일이 일어나지 않지만，세 번째로 사용하면…?,1,5,0,0,0,0,0,0,19,1019
20,「나마즈 대지진」,0,1,거대메기가 떨어져 화면 전체에 지진을 일으킨다. 지진은 하단타격속성에 무차별 공격이므로 재해에 조심하자.,1,0,0,0,0,0,0,0,21,1020
