100,유호접,1,1,손에서 유령 형태의 탄을 발사. 화면 끝에 도달하면 나비로 변해서 상대에게 날아간다. 주로 상대를 구석으로 밀어넣기 위해 써먹는 탄막.,0,1,104,1,108,1,206,3,7,120
101,미생의 빛,1,0,다섯 줄기의 레이저를 날린다. 방사형으로 퍼져서 거리가 멀먼 멀어질수록 커버할 수 있는 범위가 넓어진다.,0,1,105,1,109,1,0,0,7,100
102,실개방황,1,3,대량의 유령들을 고리 모양으로 불러낸다. 고리를 이동시키거나 멈추게 함으로서 닿은 상대를 공격하는 기술.,0,1,106,1,110,1,0,0,7,130
103,호접몽의 춤,1,2,앞으로 달려가면서 양손에 든 부채로 공격. 평소의 느릿느릿한 움직임과는 달리 상당히 날카로운 돌진기. 강버전은 시전 동작이 크지만 그레이즈가 가능하다.,0,1,107,1,111,1,0,0,7,110
104,호사의 령,1,1,유호접의 변형판. 화면 끝에 닿은 유령은 빛을 발한다. 변형되면서 보다 공격적으로 바뀐 기술.,1,1,200,2,0,0,0,0,7,121
105,호랑나비무늬의 창,1,0,칼날과 같이 모은 요기를 방출. 남은 요력은 나비가 되어 창의 궤적을 따라가듯이 공격한다. 계산해서 날린다고는 하는데 어째 좀 수상쩍다.,1,1,207,4,0,0,0,0,7,101
106,유령의 감밀,1,3,유령을 유도하는 발광체와，그 뒤를 쫓는 유령들을 동시에 발사한다. 발광체는 방향키로 위치 조작이 가능하며，이를 이용해 유령을 제어하는 간접 공격. 오래 누르면 제어시간을 늘릴 수 있다.,1,1,208,3,0,0,0,0,7,131
107,거꾸리 병풍,1,2,뒤쪽으로 몸을 휙 돌리며 전방을 날려버리는 타격기. 무적시간도 있고 데미지도 좋지만，판정이 극단적으로 작아서 상대가 공격해오지 않으면 못 써먹는 카운터용 기술.,1,1,0,0,0,0,0,0,7,111
108,스피어 블룸,1,1,빛의 입자를 채찍처럼 휘둘러서 뿌린다. 입자는 시간차로 벚꽃이 되어 튕겨나오면서 상대를 공격한다. 강으로 쓰면 그녀의 문양을 그리는 느낌이 들 수도 있다.,1,1,202,2,0,0,0,0,7,122
109,사환의 대지,1,0,유령이 땅속으로 들어갔다 나왔다 하면서 전진하는 사격기. 유령이기에 가능한，변덕이 돋보이는 변칙적인 사격기이다.,0,1,201,2,0,0,0,0,7,102
110,고인의 소포,1,3,상공으로 날아올라 잡는 대공잡기. 체력을 흡수하는 듯 보이지만，실은 그냥 데미지만 주는 비장의 가드불능 대공기. 피해자들의 증언에 따르면 「극도로 배가 고파진다」라나.,0,1,219,5,0,0,0,0,7,132
111,센스 오브 엘리건스,1,2,제자리서 회전하면서，그 기세를 이용해 예리하게 부채로 쳐올린다. 그 춤추는 듯한 동작에는，혼을 매료시킬 정도의 위험함과 아름다움이 있다.,0,1,209,4,0,0,0,0,7,112
200,사부「개스틀리 드림」,2,2,원형으로 대량의 나비탄을 흩뿌린다. 주변 전체를 커버할 뿐만 아니라 무적시간도 있어 카운터의 기본이 되는 스펠.,0,2,203,5,0,0,0,0,7,210
201,명부「요모츠히라사카 가는 길」,2,1,손 위에 명계와 이어지는 간이 문을 만들면，유령들이 거기서 쏟아져나온다. 통솔된다고 해도 어차피 유령인지라 궤도는 제멋대로이다.,0,2,204,4,0,0,0,0,7,200
202,영부「무수의 꿈」,2,2,상대에게 유령을 씌워서 체력을 빼앗는다. 단，유유코가 데미지를 받아 제어가 풀리면 유령도 도망쳐버리므로，총 데미지가 줄어든다는 점을 주의해 둘 것.,0,2,205,4,0,0,0,0,7,211
203,사접「화서의 영면」,2,4,자신 주변에 나비탄의 폭풍을 일으킨다. 나비탄은 유유코의 주위를 돌다가 이내 전체 화면으로 흩어진다.,1,5,0,0,0,0,0,0,7,230
204,재미「환상향의 소생」,2,5,지면에 명계의 문을 여는 대담한 기술. 문에서 유령들이 쏟아져나와 적을 공격한다. 문은 상대를 천천히 따라다니므로，상대의 움직임을 크게 제한할 수 있다.,1,4,0,0,0,0,0,0,7,240
205,수명「무수국으로의 약속어음」,2,4,유령들을 보내 상대에게 들러붙게 한다. 이 때는 데미지가 없지만，유령들이 사라지는 순간에 공격판정이 발생한다. 단，그 이전에 유유코가 공격받으면 유령들이 달아나므로 주의.,1,4,0,0,0,0,0,0,7,231
206,영접「나비 날갯바람 삶에 잠시」,2,2,유호접의 광역판 스펠. 벽에 닿으면 나비로 변하는 유령을 전방향으로 난사한다. 유령 자체에 공격력은 없지만，시간차로 동시공격하기에 좋다.,1,3,0,0,0,0,0,0,7,212
207,접부「호랑나비무늬의 사창」,2,4,뒤쪽에 부채를 펼치고，빔과 나비탄들을 전방으로 난사한다.,1,4,0,0,0,0,0,0,7,232
208,유아「저승의 유아등」,2,3,유령들이 상대를 둘러싸고 점차 좁혀들어간다. 직접 데미지를 주기는 어렵지만，움직임에 제약을 주는 효과는 쓸만하다.,1,3,0,0,0,0,0,0,7,220
209,앵부「센스 오브 체리 블러섬」,2,5,나선형으로 얽어낸 요력을 하늘로 해방시키는 타격계 스펠카드. 준비시간이 살짝 있다는 것이 단점이지만 위력과 범위는 먼ㅊ…초일류.,1,4,0,0,0,0,0,0,7,241
219,「반혼접」,2,3,주위로 뻗어나가는 빛줄기와 함께 떠오르는 나비 무리로 공격하는 스펠카드. 처음엔 화력이 약하지만，반복적으로 발동하면서 서서히 강력한 공격으로 변화한다.,1,5,0,0,0,0,0,0,7,221
