100,윗치 레이라인,1,1,마력으로 빗자루를 강화해 돌진하는 마리사의 기본 필살기.,0,1,104,1,108,1,205,2,1,120
101,미아즈마 스윕,1,2,빗자루에 매달려 상승하면서 공격하는 대공기. 무적시간이 있어 근접전에 강하다.,0,1,105,1,109,1,206,2,1,110
102,그라운드 스타더스트,1,4,땅에 닿으면 폭발하는 마법병을 투척. 착탄까지 시간이 좀 걸리지만，던지는 위치는 정확히 적을 노린다.,0,1,106,1,110,1,0,0,1,140
103,미티어닉 데브리,1,0,소형 매직 미사일을 난사. 범위는 넓지만 대신 공격이 넓게 흩어진다는 게 단점이다.,0,1,107,1,111,1,208,2,1,100
104,래디얼 스트라이크,1,1,빗자루를 포신으로 삼아，레이라인의 추진력을 탄으로 바꾸었다. 발사는 느리지만 탄속과 위력은 상급.,1,1,211,3,0,0,0,0,1,121
105,보스키 스위퍼,1,2,마력을 이동에 집중시킨 기술. 공격판정은 빗자루가 아니라 뒤쪽의 불꽃에 달려있다.,1,1,203,4,0,0,0,0,1,111
106,데빌덤 토치,1,4,개량한 마법가루를 써서，땅에 닿은 위치서부터 광범위로 불지르는 마법병을 던진다. 무거워지는 바람에 살짝 짧게 날아가는건 애교로 봐주자.,1,1,212,3,0,0,0,0,1,141
107,내로우 스파크,1,0,전방 레이저 사격 공격. 발사하는데 딜레이가 좀 길지만，관통력 및 데미지가 우수해 탄막전에서 매우 유용하다.,1,1,200,2,0,0,0,0,1,101
108,업 스위프,1,1,빗자루의 추진력을 이용해 회전상승. 빗자루가 아니라 후방의 불꽃이 공격판정이다. 무적시간은 없지만 대신 판정 및 데미지가 강력해서 카운터 성능은 나름대로 좋다.,1,1,207,5,0,0,0,0,1,122
109,스텔라 미사일,1,2,바로 위쪽으로 매직 미사일을 발사. 탄은 일정 높이에 도달하면 폭발. 터지기 전까지 판정이 없지만，터진 후엔 넓은 판정이 지속되므로 상공 제압이나 공중 방패로도 써먹을 수 있다.,1,1,209,2,0,0,0,0,1,112
110,매지컬 산업폐기물 재활용 봄,1,4,중량급 시한폭발성 작렬탄을 던진다. 작렬탄은 지면에 튕기다가 일정 시간이 지나면 대폭발. 위력을 추구한 결과，마리사 본인도 무사함을 장담할 수 없을 정도로 위험성이 증가했다.,0,1,214,4,0,0,0,0,1,142
111,그린 스프레드,1,0,광범위 확산형 레이저를 발사 후，일점집중시켜 마력구체를 생성한다. 확산형 레이저는 판정이 없지만 탄막에 상쇄되지 않고，오히려 폭발로 공격을 노릴 수도 있다.,1,1,215,2,0,0,0,0,1,102
200,연부「마스터 스파크」,2,3,마리사의 상징이라고 할 수 있는 극태 레이저 포. 사용 시에는 상대의 뒷치기에 주의.,0,2,202,4,0,0,0,0,1,220
202,마포「파이널 스파크」,2,5,고출력 레이저를 아낌없이 쏴제끼는 특대 레이저 포. 정면이라면 사각도 거의 없고，직격한다면 그 위력도 지출에 비해 매우 강력하다.,0,4,219,5,0,0,0,0,1,240
203,성부「드래곤 미티어」,2,5,공중을 향해 레이저 포를 발사. 위력도 좋고，발사각도 조절 가능. 발사 전에 점프하므로 잘만 쓰면 회피 + 반격도 가능하다.,1,4,0,0,0,0,0,0,1,241
204,연부「논디렉셔널 레이저」,2,4,전방에 광범위로 레이저를 날리는 기술. 레이저를 쏜 직후에는 밀집상태라 고화력. 시간이 지나면 확산하면서 광범위로 뻗어나가며 공격하지만，적절하게 못 쓰면 안쓰느니만 못한 데미지가 나온다.,0,3,0,0,0,0,0,0,1,230
205,마부「스타더스트 레버리」,2,2,윗치 레이라인의 강화판 스펠. 돌진속도와 위력이 크게 증가했다.,1,2,0,0,0,0,0,0,1,210
206,성부「이스케이프 벨로시티」,2,3,미아즈마 스위프를 대폭 강화시킨 스펠. 근접전 시의 카운터 및 상공의 적을 노릴 때 효과가 좋다.,1,3,0,0,0,0,0,0,1,221
207,혜성「블레이징 스타」,2,5,한번 화면 밖으로 나간뒤 혜성이 되어 고속돌진. 공격범위는 거의 화면 전체에 이르며，저지조차 불가능한 강력한 스펠. 단점이라면 한번 나갔다 들어오기 때문에 시전이 느리다는 것.,1,5,0,0,0,0,0,0,1,242
208,성부「미티어닉 샤워」,2,1,정면에 대량의 별탄을 난사. 코스트가 적으므로 맘편하게 써먹을 수 있다.,0,2,204,3,0,0,0,0,1,200
209,성부「그래비티 비트」,2,3,빗자루를 총신대로 삼아 위쪽으로 마법탄을 쏜다. 사라진 마법탄은 상대 머리 바로 위로 떨어져 지면에서 폭발한다. 탄환 위쪽이나 아래쪽도 약간의 데비지가 있다.,0,2,0,0,0,0,0,0,1,222
211,광부「루미네스 스트라이크」,2,2,빗자루를 포신으로 삼아 마법탄을 발사. 탄 크기도 크고 속도도 빨라서 레이저와는 다른 손맛이 느껴진다.,1,3,0,0,0,0,0,0,1,211
212,광부「어스라이트 레이」,2,3,마법폭탄병 대량 바겐세일☆ 병이 지면에 떨어지고 나면 하늘까지 뻗어나가는 공격을 날린다. 착탄지점이나 공격각도는 중구난방이지만 전방위를 커버할 수 있다.,0,3,0,0,0,0,0,0,1,223
214,마폐「딥 이콜로지컬 봄」,2,4,연구 끝에 완성한 마법병 폭탄의 최종완성형태라고 할 수 있는 스펠. 병을 던지고 나면 일정시간 후에 가드불능한 대폭발을 일으키며 모든 것을 날려버린다. 자폭은 절대 주의할 것.,1,4,0,0,0,0,0,0,1,231
215,의부「오렐리즈 선」,2,2,마력으로 제어하는 비트를 장착. 장착 중에는 공격이 비트를 거쳐서 발사되므로 위력이 대폭 강화된다.,1,2,0,0,0,0,0,0,1,212
219,사연「효과보기 쉬운 마스터 스파크」,2,5,가느다란 레이저를 도선으로 사용하여，마스터 스파크의 출력을 증폭시킨다. 그리하여 파이널 스파크를 뛰어넘는 초고화력 전방 공격을 가능케 했다.,1,5,0,0,0,0,0,0,1,243
